,unique_id,price,weight,process,grind_types,roast,blend,description,arabica_robusta,origin,weight(g),price_per_kg
66,https://www.coffeedesk.pl/product/2348/Diemme-Caffe-Miscela-Oro-1Kg,114.0,1 kg,,espresso,dark,beans,"Delikatna, z klasą, kremowa - te słowa idealnie opisują tę mieszankę arabiki z różnych regionów świata. Świetnie zbalansowana słodycz i kwasowość, intensywny aromat oraz przyjemny, długi posmak migdałów i czekolady. Diemme Miscela Oro to idealna propozycja do każdego ekspresu. ",100% Arabica,None,1000.0,114.0
67,https://www.coffeedesk.pl/product/2349/Diemme-Caffe-Miscela-Oro-500G,59.0,500 g,,espresso,dark,beans,"Delikatna, z klasą, kremowa - te słowa idealnie opisują tę mieszankę arabiki z różnych regionów świata. Świetnie zbalansowana słodycz i kwasowość, intensywny aromat oraz przyjemny, długi posmak migdałów i czekolady. Diemme Miscela Oro to idealna propozycja do każdego ekspresu. ",100% Arabica,None,500.0,118.0
68,https://www.coffeedesk.pl/product/2644/Etno-Cafe-Abyssinian-Highland-1Kg,89.0,1 kg,,espresso,medium,beans,"Mieszanka dwóch rodzajów ziaren pochodzących z Etiopii i Kolumbii. Palona w średnim stopniu, przeznaczona do espresso - doskonale sprawdzi się w ekspresach ciśnieniowych i kawiarkach. Etiopskie ziarna zapewniają cielistość naparu i dominujący owocowo-czekoladowy aromat, a kolumbijskie nadają nutę cynamonowej pikanterii i słodycz karmelu.",100% Arabica,"Etiopia, Kolumbia",1000.0,89.0
69,https://www.coffeedesk.pl/product/2645/Etno-Cafe-Abyssinian-Highland-250G,25.0,250 g,,espresso,medium,beans,"Mieszanka dwóch rodzajów ziaren pochodzących z Etiopii i Kolumbii. Palona w średnim stopniu, przeznaczona do espresso - doskonale sprawdzi się w ekspresach ciśnieniowych i kawiarkach. Etiopskie ziarna zapewniają cielistość naparu i dominujący owocowo-czekoladowy aromat, a kolumbijskie nadają nutę cynamonowej pikanterii i słodycz karmelu.",100% Arabica,"Etiopia, Kolumbia",250.0,100.0
70,https://www.coffeedesk.pl/product/4966/Etno-Cafe-Brazil-Yellow-Bourbon-1Kg,109.0,1 kg,Pulped natural,espresso,medium,beans,"Ziarna z Brazylii, wypalane przez wrocławską palarnię Etno. Palone w średnim stopniu, sprawdzą się w espresso i ekspresach przelewowych. ",100% Arabica,Brazylia,1000.0,109.0
71,https://www.coffeedesk.pl/product/4429/Etno-Cafe-Brazil-Yellow-Bourbon-250G,32.0,250 g,Pulped natural,espresso,medium,beans,"Ziarna z Brazylii, wypalane przez wrocławską palarnię Etno. Palone w średnim stopniu, sprawdzą się w espresso i ekspresach przelewowych.",100% Arabica,Brazylia,250.0,128.0
72,https://www.coffeedesk.pl/product/4964/Etno-Cafe-Colombia-Medellin-1Kg,95.0,1 kg,Washed,espresso,medium,beans,"Kawa ziarnista z Kolumbii, wypolana przez wrocławską palarnię Etno. Palona w średnim stopniu, sprawdzi się w espresso i ekspresach przelewowych. Kawa o dominującej słodyczy - wyczujesz w niej naturalne nuty przypominające cytrusy i czekoladę deserową. Wyczuwalna wysoka kwasowość.",100% Arabica,Kolumbia,1000.0,95.0
73,https://www.coffeedesk.pl/product/4428/Etno-Cafe-Colombia-Medellin-250G,27.0,250 g,Washed,espresso,medium,beans,"Kawa ziarnista z Kolumbii, wypolana przez wrocławską palarnię Etno. Palona w średnim stopniu, sprawdzi się w espresso i ekspresach przelewowych. Kawa o dominującej słodyczy - wyczujesz w niej naturalne nuty przypominające cytrusy i czekoladę deserową. Wyczuwalna wysoka kwasowość.",100% Arabica,Kolumbia,250.0,108.0
74,https://www.coffeedesk.pl/product/2640/Etno-Cafe-Etiopia-Djimmah-1Kg,89.0,1 kg,Natural,espresso,medium,beans,"Ziarna pochodzące z Etiopii, z leśnych terenów o wysokim stopniu zacienienia. Kawa wypalana w średnim stopniu, idealna do ekspresów kolbowych, automatycznych oraz kawiarek. W smaku wyczuwalne przede wszystkim nuty przypominające fermentowany kompot oraz czkoladowo-żywiczne.",100% Arabica,Etiopia,1000.0,89.0
75,https://www.coffeedesk.pl/product/2641/Etno-Cafe-Etiopia-Djimmah-250G,25.0,250 g,Natural,espresso,medium,beans,"Ziarna pochodzące z Etiopii, z leśnych terenów o wysokim stopniu zacienienia. Kawa wypalana w średnim stopniu, idealna do ekspresów kolbowych, automatycznych oraz kawiarek. W smaku wyczuwalne przede wszystkim nuty przypominające fermentowany kompot oraz czkoladowo-żywiczne.",100% Arabica,Etiopia,250.0,100.0
76,https://www.coffeedesk.pl/product/2642/Etno-Cafe-Etiopia-Yirgacheffe-1Kg,120.0,1 kg,Washed,espresso,medium,beans,"Kawa pochodzące z Etiopii, rosnąca wysoko i trudna w uprawie. Wyczujesz w niej intensywne nuty czarnych porzeczek i migdałów. Ziarna wypalane w średnim stopniu, idealne do ekspresów kolbowych, automatycznych oraz kawiarek.",100% Arabica,Etiopia,1000.0,120.0
77,https://www.coffeedesk.pl/product/2643/Etno-Cafe-Etiopia-Yirgacheffe-250G,35.0,250 g,Washed,espresso,medium,beans,"Kawa pochodzące z Etiopii, rosnąca wysoko i trudna w uprawie. Wyczujesz w niej intensywne nuty czarnych porzeczek i migdałów. Ziarna wypalane w średnim stopniu, idealne do ekspresów kolbowych, automatycznych oraz kawiarek.",100% Arabica,Etiopia,250.0,140.0
78,https://www.coffeedesk.pl/product/5852/Etno-Cafe-Fusion-1Kg,120.0,1 kg,Natural,espresso,medium,beans,"Mieszanka kaw z  Afryki i Ameryki Południowej. Owocowość etiopskich ziaren łączy się ze słodyczą brazylijskiego Santosa. Dominują nuty migdałów i czarnej porzeczki. Ziarna wypalane są w średnim stopniu, idealne do ekspresów kolbowych, automatycznych oraz kawiarek.",100% Arabica,"Etiopia, Brazylia",1000.0,120.0
79,https://www.coffeedesk.pl/product/3525/Etno-Cafe-Fusion-250G,35.0,250 g,Natural,espresso,medium,beans,"Mieszanka kaw z  Afryki i Ameryki Południowej. Owocowość etiopskich ziaren łączy się ze słodyczą brazylijskiego Santosa. Dominują nuty migdałów i czarnej porzeczki. Ziarna wypalane są w średnim stopniu, idealne do ekspresów kolbowych, automatycznych oraz kawiarek.",100% Arabica,"Etiopia, Brazylia",250.0,140.0
80,https://www.coffeedesk.pl/product/2646/Etno-Cafe-Intercontinental-1Kg,95.0,1 kg,Natural,espresso,medium,beans,"Mieszanka kaw z  Afryki i Ameryki Południowej. Owocowość etiopskich ziaren łączy się ze słodyczą brazylijskiego Santosa i ziaren z Kolumbii. Dominują nuty orzechowe i czekoladowe. Ziarna wypalane są w średnim stopniu, idealne do ekspresów kolbowych, automatycznych oraz kawiarek.",100% Arabica,"Etiopia, Brazylia, Kolumbia",1000.0,95.0
81,https://www.coffeedesk.pl/product/3222/Etno-Cafe-Intercontinental-250G,27.0,250 g,Natural,espresso,medium,beans,"Mieszanka kaw z  Afryki i Ameryki Południowej. Owocowość etiopskich ziaren łączy się ze słodyczą brazylijskiego Santosa i ziaren z Kolumbii. Dominują nuty orzechowe i czekoladowe. Ziarna wypalane są w średnim stopniu, idealne do ekspresów kolbowych, automatycznych oraz kawiarek.",100% Arabica,"Etiopia, Brazylia",250.0,108.0
82,https://www.coffeedesk.pl/product/4084/Etno-Cafe-Italian-Roast-1Kg,95.0,1 kg,Natural,espresso,dark,beans,"Mieszanka kaw z  Afryki i Ameryki Południowej. Owocowość etiopskich ziaren łączy się ze słodyczą brazylijskiego Santosa i ziaren z Kolumbii. Dominują nuty orzechowe i czekoladowe. Ziarna wypalane są w ciemnym stopniu, idealne do ekspresów kolbowych, automatycznych oraz kawiarek.",100% Arabica,"Etiopia, Brazylia, Kolumbia",1000.0,95.0
83,https://www.coffeedesk.pl/product/4083/Etno-Cafe-Italian-Roast-250G,27.0,250 g,Natural,espresso,dark,beans,"Mieszanka kaw z  Afryki i Ameryki Południowej. Owocowość etiopskich ziaren łączy się ze słodyczą brazylijskiego Santosa i ziaren z Kolumbii. Dominują nuty orzechowe i czekoladowe. Ziarna wypalane są w ciemnym stopniu, idealne do ekspresów kolbowych, automatycznych oraz kawiarek.",100% Arabica,"Etiopia, Brazylia, Kolumbia",250.0,108.0
85,https://www.coffeedesk.pl/product/17749/Etno-Cafe-Intercontinental-250G-Outlet,21.6,250 g,Natural,espresso,medium,beans,"Mieszanka kaw z  Afryki i Ameryki Południowej. Owocowość etiopskich ziaren łączy się ze słodyczą brazylijskiego Santosa i ziaren z Kolumbii. Dominują nuty orzechowe i czekoladowe. Ziarna wypalane są w średnim stopniu, idealne do ekspresów kolbowych, automatycznych oraz kawiarek.",100% Arabica,"Etiopia, Brazylia",250.0,86.4
86,https://www.coffeedesk.pl/product/4962/Five-Elephant-El-Salvador-Finca-El-Majahual-Orange-Bourbon-Filter,57.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Salwadoru, wypalona w berlińskiej palarni Five Elephant. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W jej smaku można odnaleźć nuty truskawki, bułeczek cynamonowych i herbaty oolong.",100% Arabica,Salwador,250.0,228.0
87,https://www.coffeedesk.pl/product/16365/Five-Elephant-House-Blend-Espresso-1Kg,159.0,1 kg,,espresso,medium,beans,"Mieszanka kaw ziarnistych jakości speciality wypalona w berlińskiej palarni Five Elephant. Palona w średnim stopniu, przeznaczona do espresso - sprawdzi się w ekspresach ciśnieniowych i kawiarkach. W smaku wyczuwalne są nuty czekolady, orzechów oraz karmelu, z niską kwasowością.

House Blend to z założenia kawa o klasycznym smaku, która jest łatwa do zaparzenia i oferuje wysoką jakość. Pochodzi z plantacji, które od wielu lat współpracują z palarnią Five Elephant. Kawa smakuje doskonale bez dodatków, jednak świetnie komponuje się także z mlekiem.",100% Arabica,None,1000.0,159.0
88,https://www.coffeedesk.pl/product/2197/Gardelli-Specialty-Coffees-Cignobianco-Espresso-Blend-1Kg,149.0,1 kg,,espresso,dark,beans,"Cignobianco to interpretacja idealnego espresso według Rubensa Gardelliego, Mistrza Świata w wypalaniu kawy z 2017 roku. Palona w ciemnym stopniu, sprawdzi się idealnie w ekspresach ciśnieniowych i kawiarkach.

 ",100% Arabica,"Brazylia, Etiopia",1000.0,149.0
89,https://www.coffeedesk.pl/product/1696/Gardelli-Specialty-Coffees-Cignobianco-Espresso-Blend-250G,39.0,250 g,,espresso,dark,beans,"Cignobianco to interpretacja idealnego espresso według Rubensa Gardelliego, Mistrza Świata w wypalaniu kawy z 2017 roku. Palona w ciemnym stopniu, sprawdzi się idealnie w ekspresach ciśnieniowych i kawiarkach.",100% Arabica,"Brazylia, Etiopia",250.0,156.0
90,https://www.coffeedesk.pl/product/11019/Hard-Beans-Brazylia-Samambaia-Espresso-1Kg,125.0,1 kg,Pulped natural,espresso,medium,beans,"Kawa ziarnista jakości speciality z Brazylii, wypalona przez Hard Beans. Palona w średnim stopniu, sprawdzi się w ekspresach ciśnieniowych i kawiarkach.

W filiżance można oczekiwać nut nugatu, orzechów oraz czerwonych jabłek. Doskonała jako kawa czarna, jednak sprawdzi się również w połączeniu z mlekiem.",100% Arabica,Brazylia,1000.0,125.0
91,https://www.coffeedesk.pl/product/10767/Hard-Beans-Brazylia-Samambaia-Espresso-250G-Kawa-Ziarnista,39.0,250 g,Pulped natural,espresso,medium,beans,"Kawa ziarnista jakości speciality z Brazylii, wypalona przez Hard Beans. Palona w średnim stopniu, sprawdzi się w ekspresach ciśnieniowych i kawiarkach.

W filiżance można oczekiwać nut nugatu, orzechów oraz czerwonych jabłek. Doskonała jako kawa czarna, jednak sprawdzi się również w połączeniu z mlekiem.",100% Arabica,Brazylia,250.0,156.0
92,https://www.coffeedesk.pl/product/11906/Hard-Beans-Brazylia-Samambaia-Yellow-Bourbon-Espresso-Kawa-Mielona,39.0,250 g,Natural,espresso,medium,ground,"Mielona kawa jakości speciality pochodząca z Brazylii, wypalana przez polską palarnię Hard Beans. Palona w średnim stopniu, sprawdzi się w ekspresach ciśnieniowych i kawiarkach, a dla miłośników tradycji również jako klasyczna zalewajka. 

W smaku kawy pojawiają się naturalne nuty zbliżone do krówki, ciasteczek orzechowych oraz czerwonych jabłek.. Doskonała jako kawa czarna, jednak sprawdzi się również w połączeniu z mlekiem.",100% Arabica,Brazylia,250.0,156.0
93,https://www.coffeedesk.pl/product/11870/Hard-Beans-Polska-Parzucha-Kawa-Mielona,24.0,250 g,,"drip, espresso",medium,ground,"Kawa mielona, klasyk gatunku, powrót do narodowych korzeni - wyrafinowana kawa dedykowana zagorzałym entuzjastom konwencjonalnych smaków.

Starannie wyselekcjonowana mieszanka arabik pochodzących z Ameryki Środkowej i Południowej zadowoli nawet najbardziej wymagające podniebienia. Mielona w średnim stopniu, sprawdzi się jako klasyczna parzucha, uda się ją zaparzyć w dripie, da radę także w kawiarce.

Połączenie niebanalnej słodyczy czekolady i orzechów włoskich oraz nadzwyczajnej cielistości, dopełnione subtelnym muśnięciem kwasowości to cechy, które wyróżniają ją na tle kawowej przeciętności. Znakomity wybór dla kawowych tradycjonalistów.",100% Arabica,None,250.0,96.0
94,https://www.coffeedesk.pl/product/11944/Hard-Beans-Polska-Parzucha-Kawa-Ziarnista-250G,24.0,250 g,,"drip, espresso",medium,beans,"Kawa ziarnista, klasyk gatunku, powrót do narodowych korzeni - wyrafinowana kawa dedykowana zagorzałym entuzjastom konwencjonalnych smaków.

Starannie wyselekcjonowana mieszanka arabik pochodzących z Ameryki Środkowej i Południowej zadowoli nawet najbardziej wymagające podniebienia. Palona w średnim stopniu, sprawdzi się jako klasyczna parzucha, uda się ją zaparzyć w dripie, wszelkich akcesoriach przelewowych, french pressie, a także da radę w kawiarce.

Połączenie niebanalnej słodyczy czekolady i orzechów włoskich oraz nadzwyczajnej cielistości, dopełnione subtelnym muśnięciem kwasowości to cechy, które wyróżniają ją na tle kawowej przeciętności. Znakomity wybór dla kawowych tradycjonalistów.",100% Arabica,None,250.0,96.0
95,https://www.coffeedesk.pl/product/17358/Hard-Beans-X-Coffeedesk-Brazylia-Campo-Das-Vertentes-Espresso-1Kg,99.0,1 kg,Natural,espresso,medium,beans,"Kawa ziarnista jakości speciality z Brazylii, wypalona w opolskiej palarni Hard Beans jako projekt przygotowany we współpracy z Coffeedesk.

Kawa palona w średnim stopniu, przeznaczona do espresso - doskonale sprawdzi się w ekspresach ciśnieniowych i kawiarkach. W kawie dominuje słodycz, szczególnie zbliżona do suszonych fig, orzechów i nugatu.
 ",100% Arabica,Brazylia,1000.0,99.0
96,https://www.coffeedesk.pl/product/17357/Hard-Beans-X-Coffeedesk-Brazylia-Campo-Das-Vertentes-Espresso-250G,28.0,250 g,Natural,espresso,medium,beans,"Kawa ziarnista jakości speciality z Brazylii, wypalona w opolskiej palarni Hard Beans jako projekt przygotowany we współpracy z Coffeedesk.

Kawa palona w średnim stopniu, przeznaczona do espresso - doskonale sprawdzi się w ekspresach ciśnieniowych i kawiarkach. W kawie dominuje słodycz, szczególnie zbliżona do suszonych fig, orzechów i nugatu.
 ",100% Arabica,Brazylia,250.0,112.0
97,https://www.coffeedesk.pl/product/6169/Hayb-Black-Republic-1Kg,87.99,1 kg,,espresso,dark,beans,"Mieszanka wysokiej jakości ziarna arabiki oraz indyjskiej robusty, wypalana w warszawskiej HAYB. Palona w ciemnym stopniu - we Włoskim stylu, sprawdzi się pod espresso i do kawiarek. Po zaparzeniu jest gęsta i kremowa, o nutach gorzkiej czekolady, orzechów laskowych oraz o niskiej kwasowości.",80/20,"Brazylia, Indie",1000.0,87.99
98,https://www.coffeedesk.pl/product/6168/Hayb-Black-Republic-250G,24.0,250 g,,espresso,dark,beans,"Mieszanka wysokiej jakości ziarna arabiki oraz indyjskiej robusty, wypalana w warszawskiej HAYB. Palona w ciemnym stopniu - we Włoskim stylu, sprawdzi się pod espresso i do kawiarek. Po zaparzeniu jest gęsta i kremowa, o nutach gorzkiej czekolady, orzechów laskowych oraz o niskiej kwasowości.",80/20,"Brazylia, Indie",250.0,96.0
99,https://www.coffeedesk.pl/product/6167/Hayb-Black-Republic-500G,46.0,500 g,,espresso,dark,beans,"Mieszanka wysokiej jakości ziarna arabiki oraz indyjskiej robusty, wypalana w warszawskiej HAYB. Palona w ciemnym stopniu - we Włoskim stylu, sprawdzi się pod espresso i do kawiarek. Po zaparzeniu jest gęsta i kremowa, o nutach gorzkiej czekolady, orzechów laskowych oraz o niskiej kwasowości.",80/20,"Brazylia, Indie",500.0,92.0
100,https://www.coffeedesk.pl/product/4103/Hayb-Blue-Republic-1Kg,119.0,1 kg,,espresso,medium,beans,"Espresso nie musi być zawsze takie samo. Wystarczy do dobrze znanych i lubianych ziaren z Brazylii dodać kilka innych składników, w tym przypadku ziarna z Gwatemali i Etiopii i otrzymujemy podkręconą klasykę - pełną słodyczy mlecznej czekolady i marcepanu wraz z kwasowością borówki.",100% Arabica,"Brazylia, Gwatemala, Etiopia",1000.0,119.0
101,https://www.coffeedesk.pl/product/4097/Hayb-Blue-Republic-250G,32.0,250 g,,espresso,medium,beans,"Espresso nie musi być zawsze takie samo. Wystarczy do dobrze znanych i lubianych ziaren z Brazylii dodać kilka innych składników, w tym przypadku ziarna z Gwatemali i Etiopii i otrzymujemy podkręconą klasykę - pełną słodyczy mlecznej czekolady i marcepanu wraz z kwasowością borówki.",100% Arabica,"Brazylia, Gwatemala, Etiopia",250.0,128.0
102,https://www.coffeedesk.pl/product/4102/Hayb-Blue-Republic-500G,62.0,500 g,,espresso,medium,beans,"Espresso nie musi być zawsze takie samo. Wystarczy do dobrze znanych i lubianych ziaren z Brazylii dodać kilka innych składników, w tym przypadku ziarna z Gwatemali i Etiopii i otrzymujemy podkręconą klasykę - pełną słodyczy mlecznej czekolady i marcepanu wraz z kwasowością borówki.",100% Arabica,"Brazylia, Gwatemala, Etiopia",500.0,124.0
103,https://www.coffeedesk.pl/product/11994/Hayb-Brazylia-Cerrado-Patrocinio-Espresso-1Kg,95.0,1 kg,Natural,espresso,medium,beans,"Kawa ziarnista jakości speciality pochodząca z Brazylii, wypalona w Warszawie przez HAYB. Palona w średnim stopniu, przeznaczona do espresso - sprawdzi się przede wszystkim w ekspresach ciśnieniowych i kawiarkach. W jej smaku dominuje słodycz - można tu wyczuć nuty kakao, karmelu i rodzynek. Gęsta, o wysokim body.",100% Arabica,Brazylia,1000.0,95.0
104,https://www.coffeedesk.pl/product/11993/Hayb-Brazylia-Cerrado-Patrocinio-Espresso-500G,51.0,500 g,Natural,espresso,medium,beans,"Kawa ziarnista jakości speciality pochodząca z Brazylii, wypalona w Warszawie przez HAYB. Palona w średnim stopniu, przeznaczona do espresso - sprawdzi się przede wszystkim w ekspresach ciśnieniowych i kawiarkach. W jej smaku dominuje słodycz - można tu wyczuć nuty kakao, karmelu i rodzynek. Gęsta, o wysokim body.",100% Arabica,Brazylia,500.0,102.0
